date,code,open,high,low,close,preclose,volume,amount,adjustflag
2023-09-28,sz.000858,156.5900,157.3800,155.6800,156.1000,156.5900,12385723,1933102453.4300,3
2023-10-09,sz.000858,156.0900,156.0900,151.8000,154.2700,156.1000,15357335,2365643872.3700,3
2023-10-10,sz.000858,155.4900,156.5800,153.0600,153.4100,154.2700,12717530,1965311403.8000,3
2023-10-11,sz.000858,154.5700,155.2300,153.3600,153.7000,153.4100,9912197,1526531426.6100,3
2023-10-12,sz.000858,155.2500,156.0000,154.2100,155.7300,153.7000,13797215,2144168262.3100,3
2023-10-13,sz.000858,154.5000,154.5000,152.0100,153.6300,155.7300,14293386,2189951710.5100,3
2023-10-16,sz.000858,153.0800,153.4000,149.7100,150.1400,153.6300,15236613,2299307439.9500,3
2023-10-17,sz.000858,150.1400,151.2400,148.5600,150.4100,150.1400,10720176,1610282340.0500,3
2023-10-18,sz.000858,149.9800,151.3200,149.1800,149.2400,150.4100,10110520,1516335018.7200,3
2023-10-19,sz.000858,148.0000,148.0000,143.9600,144.2500,149.2400,21738492,3161472146.5600,3
2023-10-20,sz.000858,143.0000,145.9300,142.5700,143.7000,144.2500,13316438,1920618082.3900,3
2023-10-23,sz.000858,143.6400,145.8100,142.4000,143.7500,143.7000,12029229,1727517065.6300,3
2023-10-24,sz.000858,143.7600,144.9900,141.7000,144.0500,143.7500,16707389,2395874812.7600,3
2023-10-25,sz.000858,146.9500,151.0000,146.9500,149.3400,144.0500,25442154,3792234580.0500,3
2023-10-26,sz.000858,148.0000,151.2000,147.8000,151.0500,149.3400,14617728,2187779863.3800,3
2023-10-27,sz.000858,150.5700,153.5500,150.1600,152.9900,151.0500,17065390,2603681374.1100,3
2023-10-30,sz.000858,155.9500,158.3600,155.0000,156.6000,152.9900,27403019,4289723342.5200,3
2023-10-31,sz.000858,157.5000,157.6500,155.0200,156.0000,156.6000,14497863,2261223856.9300,3
2023-11-01,sz.000858,166.0000,167.2800,160.0000,160.0000,156.0000,46934602,7622902568.1800,3
2023-11-02,sz.000858,160.0800,160.9600,157.7300,157.9000,160.0000,16513168,2623333602.2600,3
2023-11-03,sz.000858,157.9000,160.0000,157.6600,159.6700,157.9000,13814386,2200311515.6900,3
2023-11-06,sz.000858,160.6700,160.8700,158.5000,159.8400,159.6700,13751203,2192590029.1100,3
2023-11-07,sz.000858,159.3000,159.9000,158.0000,159.3100,159.8400,10730364,1705482356.2600,3
