date,code,open,high,low,close,preclose,volume,amount,adjustflag
2020-02-17,sh.600050,5.3700,5.5500,5.3600,5.5400,5.3600,198900780,1089742919.0000,3
2020-02-18,sh.600050,5.5100,5.5900,5.4800,5.5300,5.5400,138265208,764440553.0000,3
2020-02-19,sh.600050,5.5300,5.5600,5.4800,5.4900,5.5300,133709220,738552264.0000,3
2020-02-20,sh.600050,5.5000,5.6000,5.4400,5.5800,5.4900,184727335,1020268007.0000,3
2020-02-21,sh.600050,5.5800,5.6900,5.5700,5.6300,5.5800,181120153,1021090650.0000,3
2020-02-24,sh.600050,5.6500,5.9500,5.6500,5.9000,5.6300,327431744,1915853102.0000,3
2020-02-25,sh.600050,5.7800,5.8800,5.6000,5.8000,5.9000,289971792,1671514407.0000,3
2020-02-26,sh.600050,5.6900,6.1600,5.6700,5.8900,5.8000,455888096,2706300907.0000,3
2020-02-27,sh.600050,5.9300,5.9600,5.7300,5.7500,5.8900,268658736,1557339567.0000,3
2020-02-28,sh.600050,5.5800,5.6400,5.4500,5.4800,5.7500,265842210,1470733515.0000,3
2020-03-02,sh.600050,5.5300,5.7500,5.5000,5.7000,5.4800,221251589,1250511562.0000,3
2020-03-03,sh.600050,5.8000,5.8500,5.6600,5.7100,5.7000,248205154,1429535243.0000,3
2020-03-04,sh.600050,5.6600,5.7100,5.5900,5.6800,5.7100,131461648,742322638.0000,3
2020-03-05,sh.600050,5.8100,5.9400,5.7700,5.8300,5.6800,313386496,1832545068.0000,3
2020-03-06,sh.600050,5.7500,5.7900,5.7000,5.7200,5.8300,173944425,996607976.0000,3
2020-03-09,sh.600050,5.6400,5.8200,5.6100,5.6400,5.7200,225411130,1283193141.0000,3
2020-03-10,sh.600050,5.5800,5.7800,5.5100,5.7700,5.6400,243271240,1379008394.0000,3
2020-03-11,sh.600050,5.7500,5.8500,5.6600,5.6700,5.7700,205452440,1181760443.0000,3
2020-03-12,sh.600050,5.5900,5.6400,5.5200,5.5700,5.6700,168039489,934871292.0000,3
2020-03-13,sh.600050,5.3300,5.5700,5.3000,5.4800,5.5700,178845270,968266936.0000,3
2020-03-16,sh.600050,5.5100,5.5200,5.2800,5.3100,5.4800,147534700,796081642.0000,3
2020-03-17,sh.600050,5.3300,5.4300,5.1700,5.3300,5.3100,139711738,739586234.0000,3
2020-03-18,sh.600050,5.3400,5.3900,5.1800,5.2000,5.3300,120916151,640327656.0000,3
2020-03-19,sh.600050,5.1600,5.2400,5.0500,5.1900,5.2000,151014781,777705623.0000,3
2020-03-20,sh.600050,5.2500,5.3300,5.1600,5.2900,5.1900,168867593,885702299.0000,3
2020-03-23,sh.600050,5.1600,5.2800,5.1400,5.1500,5.2900,105780814,548160130.0000,3
2020-03-24,sh.600050,5.2400,5.4100,5.2100,5.3100,5.1500,170310866,903634477.0000,3
2020-03-25,sh.600050,5.3900,5.4600,5.3300,5.3600,5.3100,139703456,751311734.0000,3
2020-03-26,sh.600050,5.3100,5.3300,5.2700,5.2800,5.3600,72339856,383295149.0000,3
2020-03-27,sh.600050,5.3400,5.3600,5.2600,5.2600,5.2800,77293297,409883620.0000,3
2020-03-30,sh.600050,5.2000,5.2700,5.1500,5.2700,5.2600,91415596,475204800.0000,3
2020-03-31,sh.600050,5.3000,5.3200,5.2100,5.2200,5.2700,59861436,314253435.0000,3
2020-04-01,sh.600050,5.2000,5.2600,5.1600,5.2000,5.2200,69304395,361099989.0000,3
2020-04-02,sh.600050,5.1700,5.2600,5.1600,5.2500,5.2000,74884234,390459243.0000,3
2020-04-03,sh.600050,5.2400,5.3100,5.2100,5.2600,5.2500,83339952,437966446.0000,3
2020-04-07,sh.600050,5.3500,5.4100,5.3000,5.4000,5.2600,190011280,1018735029.0000,3
2020-04-08,sh.600050,5.3500,5.3900,5.3200,5.3400,5.4000,126073453,675107964.0000,3
2020-04-09,sh.600050,5.4300,5.6000,5.4100,5.5200,5.3400,338479792,1866702938.0000,3
2020-04-10,sh.600050,5.4900,5.5000,5.3600,5.3800,5.5200,174426914,944599966.0000,3
2020-04-13,sh.600050,5.3500,5.4400,5.3300,5.3600,5.3800,77394001,416025521.0000,3
2020-04-14,sh.600050,5.3800,5.4200,5.3400,5.4100,5.3600,103162327,554450449.0000,3
2020-04-15,sh.600050,5.3800,5.3900,5.2900,5.3200,5.4100,106653296,569409511.0000,3
2020-04-16,sh.600050,5.2700,5.3200,5.2700,5.2900,5.3200,67529140,357441265.0000,3
2020-04-17,sh.600050,5.3100,5.3300,5.2800,5.2900,5.2900,113594415,602621408.0000,3
2020-04-20,sh.600050,5.3000,5.3300,5.2700,5.3200,5.2900,90589200,480095736.0000,3
2020-04-21,sh.600050,5.3000,5.3000,5.2500,5.2800,5.3200,75048558,395963178.0000,3
2020-04-22,sh.600050,5.2500,5.2900,5.2400,5.2900,5.2800,69928465,367778344.0000,3
2020-04-23,sh.600050,5.2900,5.2900,5.2200,5.2400,5.2900,69064594,362886671.0000,3
2020-04-24,sh.600050,5.2400,5.2600,5.1600,5.1800,5.2400,75207800,390518435.0000,3
2020-04-27,sh.600050,5.1700,5.2100,5.1500,5.1800,5.1800,67497600,350029689.0000,3
2020-04-28,sh.600050,5.1900,5.2000,5.0600,5.1200,5.1800,83467141,427745494.0000,3
2020-04-29,sh.600050,5.1200,5.1500,5.1000,5.1400,5.1200,49475214,253800234.0000,3
2020-04-30,sh.600050,5.1500,5.2500,5.1500,5.2200,5.1400,119345158,620477054.0000,3
2020-05-06,sh.600050,5.1600,5.2600,5.1500,5.2500,5.2200,106236287,553747172.0000,3
2020-05-07,sh.600050,5.2500,5.3200,5.2000,5.2100,5.2500,93240649,488697871.0000,3
2020-05-08,sh.600050,5.2300,5.2700,5.2200,5.2400,5.2100,70612399,370441625.0000,3
2020-05-11,sh.600050,5.2700,5.2900,5.2200,5.2300,5.2400,70794863,371734871.0000,3
2020-05-12,sh.600050,5.2300,5.2400,5.1600,5.2000,5.2300,58479221,303756707.0000,3
2020-05-13,sh.600050,5.1700,5.1900,5.1400,5.1700,5.2000,65810585,339656392.0000,3
2020-05-14,sh.600050,5.1500,5.1600,5.1300,5.1300,5.1700,59141811,303990467.0000,3
2020-05-15,sh.600050,5.1400,5.1600,5.1200,5.1300,5.1300,54399935,279421453.0000,3
2020-05-18,sh.600050,5.1200,5.2200,5.1100,5.1600,5.1300,85895403,443625480.0000,3
2020-05-19,sh.600050,5.2000,5.2100,5.1400,5.1500,5.1600,63568749,328237596.0000,3
2020-05-20,sh.600050,5.1600,5.1600,5.1100,5.1200,5.1500,58622327,300227376.0000,3
2020-05-21,sh.600050,5.1300,5.1500,5.1000,5.1200,5.1200,55449664,284070419.0000,3
2020-05-22,sh.600050,5.1000,5.1100,5.0300,5.0600,5.1200,74964897,379725144.0000,3
2020-05-25,sh.600050,5.0600,5.0600,5.0000,5.0300,5.0600,56514893,283937641.0000,3
2020-05-26,sh.600050,5.0400,5.0600,4.9800,5.0300,5.0300,99784973,499998096.0000,3
2020-05-27,sh.600050,5.0200,5.0200,4.9700,4.9900,5.0300,56514487,281970676.0000,3
2020-05-28,sh.600050,4.9800,5.0200,4.9600,4.9800,4.9900,59500711,296786158.0000,3
2020-05-29,sh.600050,4.9600,4.9800,4.9600,4.9600,4.9800,77889084,386938846.0000,3
2020-06-01,sh.600050,4.9700,5.0500,4.9700,5.0400,4.9600,95482170,479846638.0000,3
2020-06-02,sh.600050,5.0400,5.1200,5.0200,5.0900,5.0400,107998005,548144604.0000,3
2020-06-03,sh.600050,5.1000,5.1200,5.0500,5.0500,5.0900,65187262,331277395.0000,3
2020-06-04,sh.600050,5.0800,5.0800,5.0300,5.0400,5.0500,44054740,222270824.0000,3
2020-06-05,sh.600050,5.0500,5.0500,5.0100,5.0400,5.0400,47379718,238178725.0000,3
2020-06-08,sh.600050,5.0700,5.0800,5.0300,5.0500,5.0400,76157338,384773937.0000,3
2020-06-09,sh.600050,5.0400,5.0600,5.0200,5.0500,5.0500,68643284,346127924.0000,3
2020-06-10,sh.600050,5.0500,5.0500,4.9800,5.0000,5.0500,86237017,431726928.0000,3
2020-06-11,sh.600050,5.0000,5.0200,4.9600,4.9700,5.0000,91911785,458154547.0000,3
2020-06-12,sh.600050,4.9000,4.9400,4.8800,4.9200,4.9700,148476820,728233714.0000,3
2020-06-15,sh.600050,4.8900,4.9400,4.8500,4.8600,4.9200,110321713,539459855.0000,3
2020-06-16,sh.600050,4.8900,4.9100,4.8800,4.9100,4.8600,78942584,386449369.0000,3
2020-06-17,sh.600050,4.9000,4.9100,4.8800,4.8800,4.9100,73056544,357262519.0000,3
2020-06-18,sh.600050,4.8800,4.9400,4.8300,4.9000,4.8800,114780141,560386367.0000,3
2020-06-19,sh.600050,4.9000,4.9400,4.8800,4.9200,4.9000,113732817,559094070.0000,3
2020-06-22,sh.600050,4.9100,5.0200,4.9000,5.0000,4.9200,144127721,715683490.0000,3
2020-06-23,sh.600050,5.0000,5.0100,4.9500,4.9600,5.0000,80119286,398195508.0000,3
2020-06-24,sh.600050,4.9200,4.9200,4.8300,4.8700,4.9000,94108060,457140793.0000,3
2020-06-29,sh.600050,4.8500,4.8600,4.8200,4.8300,4.8700,63215039,305468075.0000,3
2020-06-30,sh.600050,4.8500,4.8600,4.8200,4.8400,4.8300,62609264,303113295.0000,3
2020-07-01,sh.600050,4.8400,4.9000,4.8200,4.9000,4.8400,106927047,521091086.0000,3
2020-07-02,sh.600050,4.8800,5.0200,4.8800,5.0100,4.9000,188829713,938745251.0000,3
2020-07-03,sh.600050,5.0200,5.1200,5.0200,5.0800,5.0100,216328028,1097386952.0000,3
2020-07-06,sh.600050,5.1500,5.3900,5.1500,5.3700,5.0800,388991488,2054948710.0000,3
2020-07-07,sh.600050,5.4400,5.4900,5.2800,5.2800,5.3700,354349232,1903376378.0000,3
2020-07-08,sh.600050,5.2800,5.3800,5.2500,5.3500,5.2800,263866296,1404617671.0000,3
2020-07-09,sh.600050,5.3400,5.3800,5.2900,5.3600,5.3500,332283696,1774272927.0000,3
2020-07-10,sh.600050,5.3300,5.3500,5.1700,5.1900,5.3600,324517840,1706814392.0000,3
2020-07-13,sh.600050,5.2000,5.3400,5.1700,5.3000,5.1900,287481840,1508124239.0000,3
2020-07-14,sh.600050,5.3000,5.7200,5.2600,5.6900,5.3000,845286432,4654285661.0000,3
2020-07-15,sh.600050,5.6000,5.6100,5.3000,5.3600,5.6900,568126672,3081174235.0000,3
2020-07-16,sh.600050,5.3200,5.3600,5.1500,5.1600,5.3600,321123616,1684473008.0000,3
2020-07-17,sh.600050,5.2000,5.2200,5.1100,5.1500,5.1600,162321548,837531892.0000,3
2020-07-20,sh.600050,5.1600,5.3000,5.1600,5.3000,5.1500,226827010,1190325080.0000,3
2020-07-21,sh.600050,5.3100,5.3400,5.2100,5.2600,5.3000,159459092,838347669.3600,3
2020-07-22,sh.600050,5.2600,5.3000,5.2100,5.2400,5.2600,167586537,880466933.7300,3
2020-07-23,sh.600050,5.2000,5.2500,5.1100,5.2400,5.2400,197945354,1023343591.7200,3
2020-07-24,sh.600050,5.2000,5.2200,5.0900,5.1000,5.2400,178613760,918793473.2800,3
2020-07-27,sh.600050,5.1200,5.1300,5.0400,5.0700,5.1000,99777761,506645660.7100,3
2020-07-28,sh.600050,5.0900,5.1200,5.0600,5.0800,5.0700,74976822,381442465.4000,3
2020-07-29,sh.600050,5.0800,5.1500,5.0500,5.1500,5.0800,111018966,567594870.4000,3
2020-07-30,sh.600050,5.1400,5.1600,5.0900,5.0900,5.1500,82750542,423139019.4300,3
2020-07-31,sh.600050,5.0800,5.1400,5.0400,5.0800,5.0900,125609291,638480311.3300,3
2020-08-03,sh.600050,5.0900,5.1800,5.0900,5.1700,5.0800,165221928,849633987.6700,3
2020-08-04,sh.600050,5.1800,5.2000,5.1200,5.1700,5.1700,144566532,745532451.6000,3
2020-08-05,sh.600050,5.1600,5.1600,5.1000,5.1200,5.1700,118342608,605925214.0700,3
2020-08-06,sh.600050,5.1200,5.1300,5.0600,5.1000,5.1200,119359435,607231635.7800,3
2020-08-07,sh.600050,5.0800,5.0800,5.0100,5.0300,5.1000,131594844,663271093.9000,3
2020-08-10,sh.600050,5.0300,5.1100,5.0200,5.1000,5.0300,120666915,613359037.1600,3
2020-08-11,sh.600050,5.1100,5.1400,5.0500,5.0600,5.1000,118335966,603231078.1500,3
2020-08-12,sh.600050,5.0400,5.1100,5.0300,5.1000,5.0600,109741516,555217792.8200,3
2020-08-13,sh.600050,5.2300,5.3500,5.2000,5.3100,5.1000,481521008,2549422019.7500,3
2020-08-14,sh.600050,5.3000,5.3400,5.2200,5.3200,5.3100,280314976,1481487877.1500,3
2020-08-17,sh.600050,5.3100,5.3800,5.2500,5.3400,5.3200,241987686,1287767200.8700,3
2020-08-18,sh.600050,5.3300,5.5300,5.3000,5.4200,5.3400,369229520,2005654963.2400,3
2020-08-19,sh.600050,5.4800,5.5900,5.3800,5.3900,5.4200,353757824,1938182690.1100,3
2020-08-20,sh.600050,5.3100,5.4300,5.2900,5.3100,5.3900,196663530,1049049083.1800,3
2020-08-21,sh.600050,5.3600,5.4000,5.3000,5.3500,5.3100,138122405,738667775.2200,3
2020-08-24,sh.600050,5.3500,5.3800,5.2800,5.3000,5.3500,127733851,679917925.2400,3
2020-08-25,sh.600050,5.3000,5.3200,5.2100,5.2300,5.3000,130857124,687706960.2200,3
2020-08-26,sh.600050,5.2100,5.2900,5.2000,5.2500,5.2300,166909167,874761179.0700,3
2020-08-27,sh.600050,5.2400,5.2600,5.1600,5.2000,5.2500,105954249,550854469.6300,3
2020-08-28,sh.600050,5.2000,5.2300,5.1400,5.2200,5.2000,125038111,647465476.1700,3
2020-08-31,sh.600050,5.2100,5.2700,5.1600,5.1900,5.2200,128477220,670807201.1100,3
2020-09-01,sh.600050,5.1600,5.1800,5.1300,5.1700,5.1900,106418513,548339937.6500,3
2020-09-02,sh.600050,5.1700,5.1800,5.1100,5.1300,5.1700,107842976,554026429.7000,3
2020-09-03,sh.600050,5.1400,5.1700,5.1100,5.1200,5.1300,98871258,507749387.0400,3
2020-09-04,sh.600050,5.0900,5.1000,5.0700,5.0900,5.1200,91415447,464884271.4300,3
2020-09-07,sh.600050,5.0900,5.1200,5.0500,5.0600,5.0900,83718418,425914296.1500,3
2020-09-08,sh.600050,5.0800,5.1300,5.0500,5.1200,5.0600,90410031,460756924.2100,3
2020-09-09,sh.600050,5.0700,5.1300,5.0600,5.0800,5.1200,100902289,514644183.2800,3
2020-09-10,sh.600050,5.1200,5.1400,5.0100,5.0400,5.0800,116306194,588878252.1500,3
2020-09-11,sh.600050,5.0100,5.0500,4.9900,5.0300,5.0400,73327352,368041386.7000,3
2020-09-14,sh.600050,5.0400,5.0700,5.0200,5.0600,5.0300,64872325,327533482.6000,3
2020-09-15,sh.600050,5.0600,5.0700,5.0100,5.0300,5.0600,74285077,373790314.2100,3
2020-09-16,sh.600050,5.0300,5.0600,5.0000,5.0300,5.0300,63685859,320333369.9700,3
2020-09-17,sh.600050,5.0300,5.0300,5.0000,5.0100,5.0300,63351231,317543340.9600,3
2020-09-18,sh.600050,5.0200,5.1000,5.0100,5.1000,5.0100,99372672,503378220.3900,3
2020-09-21,sh.600050,5.1000,5.1000,5.0500,5.0600,5.1000,61713914,313079139.7300,3
2020-09-22,sh.600050,5.0500,5.0600,5.0100,5.0200,5.0600,63725676,320914048.9000,3
2020-09-23,sh.600050,5.0300,5.0400,5.0000,5.0100,5.0200,57143096,286686541.8800,3
2020-09-24,sh.600050,5.0000,5.0100,4.9200,4.9200,5.0100,95135121,470982106.4300,3
2020-09-25,sh.600050,4.9400,4.9500,4.8900,4.9100,4.9200,57907014,284724668.8800,3
2020-09-28,sh.600050,4.9100,4.9300,4.8600,4.8600,4.9100,51423276,250981668.9000,3
2020-09-29,sh.600050,4.8700,4.9000,4.8500,4.8600,4.8600,59132774,288109978.6400,3
2020-09-30,sh.600050,4.8700,4.8800,4.8300,4.8500,4.8600,51966881,252595792.3100,3
2020-10-09,sh.600050,4.9000,4.9300,4.8800,4.9200,4.8500,63430127,311513129.0700,3
2020-10-12,sh.600050,4.9300,5.0000,4.9200,5.0000,4.9200,78923873,392464124.7000,3
2020-10-13,sh.600050,5.0000,5.0000,4.9400,4.9700,5.0000,65806644,326983237.4900,3
2020-10-14,sh.600050,4.9700,4.9800,4.9400,4.9700,4.9700,57576434,285671472.0700,3
2020-10-15,sh.600050,4.9600,4.9700,4.9200,4.9200,4.9700,52939422,261660847.9800,3
2020-10-16,sh.600050,4.9300,4.9400,4.9100,4.9300,4.9200,38828307,191167789.1300,3
2020-10-19,sh.600050,4.9900,5.0300,4.9200,4.9300,4.9300,81393210,405239865.6100,3
2020-10-20,sh.600050,4.9200,4.9600,4.8900,4.9500,4.9300,49914115,246319367.0500,3
2020-10-21,sh.600050,4.9500,5.1000,4.9300,5.0900,4.9500,224393404,1132708790.8100,3
2020-10-22,sh.600050,5.0200,5.0200,4.9200,4.9500,5.0900,159523981,792328935.3700,3
2020-10-23,sh.600050,4.9400,4.9600,4.9100,4.9200,4.9500,72396805,357062189.6800,3
2020-10-26,sh.600050,4.9200,4.9600,4.9100,4.9200,4.9200,64515394,317910722.6000,3
2020-10-27,sh.600050,4.9000,4.9100,4.8800,4.8900,4.9200,55791097,272921314.0600,3
2020-10-28,sh.600050,4.8800,4.8900,4.8300,4.8500,4.8900,72222794,350207411.5800,3
2020-10-29,sh.600050,4.8100,4.8600,4.8000,4.8300,4.8500,49356789,238237802.4500,3
2020-10-30,sh.600050,4.8300,4.8600,4.7500,4.7700,4.8300,92684264,445477934.4400,3
2020-11-02,sh.600050,4.7600,4.7900,4.6600,4.7100,4.7700,83418776,392993001.7400,3
2020-11-03,sh.600050,4.7100,4.8600,4.7100,4.8200,4.7100,72323782,347111402.3800,3
2020-11-04,sh.600050,4.8200,4.8300,4.7600,4.7800,4.8200,53927131,258635201.1500,3
2020-11-05,sh.600050,4.8100,4.8800,4.8000,4.8700,4.7800,77468197,375420609.8500,3
2020-11-06,sh.600050,4.8800,4.9000,4.8500,4.8800,4.8700,63986250,311844547.2800,3
2020-11-09,sh.600050,4.9200,4.9500,4.9100,4.9300,4.8800,94549463,465903270.1500,3
2020-11-10,sh.600050,4.9500,4.9500,4.8600,4.8700,4.9300,69098153,338917186.4100,3
2020-11-11,sh.600050,4.8600,4.9400,4.8200,4.9200,4.8700,93311203,456451124.9900,3
2020-11-12,sh.600050,4.9100,4.9300,4.8400,4.8500,4.9200,63887261,311274107.1000,3
2020-11-13,sh.600050,4.8100,4.8200,4.7700,4.7800,4.8500,69818693,334210804.7800,3
2020-11-16,sh.600050,4.7900,4.8200,4.7600,4.8100,4.7800,51395202,246538682.7600,3
2020-11-17,sh.600050,4.8100,4.8300,4.7800,4.8300,4.8100,50616715,243309540.3600,3
2020-11-18,sh.600050,4.8200,4.8400,4.8000,4.8300,4.8300,54733364,264131880.2600,3
2020-11-19,sh.600050,4.8200,4.8300,4.8000,4.8200,4.8300,52827578,254304940.9400,3
2020-11-20,sh.600050,4.8200,4.8300,4.7900,4.8100,4.8200,46109961,221784238.5600,3
2020-11-23,sh.600050,4.8200,4.9000,4.8000,4.8800,4.8100,107076053,520217072.9500,3
2020-11-24,sh.600050,4.8700,4.9000,4.8600,4.8800,4.8800,61463878,299969707.2400,3
2020-11-25,sh.600050,4.8800,4.9500,4.8800,4.8800,4.8800,103948787,510252701.2300,3
2020-11-26,sh.600050,4.8900,4.9100,4.8600,4.9000,4.8800,56099673,274332615.5500,3
2020-11-27,sh.600050,4.9000,4.9200,4.8700,4.9200,4.9000,74517726,364814021.0800,3
2020-11-30,sh.600050,4.9300,5.0300,4.9000,4.9000,4.9200,178320758,885990434.7800,3
2020-12-01,sh.600050,4.8900,4.9700,4.8900,4.9500,4.9000,98539702,485288204.1600,3
2020-12-02,sh.600050,4.9600,4.9600,4.9100,4.9200,4.9500,103436977,509598102.0400,3
2020-12-03,sh.600050,4.9000,4.9100,4.8500,4.8700,4.9200,108606525,529539401.3800,3
2020-12-04,sh.600050,4.8700,4.8700,4.8100,4.8300,4.8700,79650316,384770931.3000,3
2020-12-07,sh.600050,4.8300,4.8400,4.7700,4.7800,4.8300,79306011,380223995.5500,3
2020-12-08,sh.600050,4.7700,4.8000,4.7700,4.7900,4.7800,58953986,282247429.1200,3
2020-12-09,sh.600050,4.7800,4.8000,4.7400,4.7500,4.7900,65788731,313584375.2100,3
2020-12-10,sh.600050,4.7500,4.7500,4.6900,4.7000,4.7500,78496605,370397915.2900,3
2020-12-11,sh.600050,4.7100,4.7200,4.6500,4.6700,4.7000,87109279,407052824.1400,3
2020-12-14,sh.600050,4.6700,4.6800,4.6400,4.6600,4.6700,51800544,241291371.2200,3
2020-12-15,sh.600050,4.6600,4.6700,4.6300,4.6400,4.6600,56917252,264054307.8300,3
2020-12-16,sh.600050,4.6500,4.6600,4.6100,4.6200,4.6400,51448078,238179240.3600,3
2020-12-17,sh.600050,4.6200,4.6600,4.5800,4.6500,4.6200,71429856,330140625.0900,3
2020-12-18,sh.600050,4.6500,4.6900,4.6300,4.6900,4.6500,111502451,520679182.4000,3
2020-12-21,sh.600050,4.6800,4.6900,4.6200,4.6400,4.6900,79328390,368504360.1600,3
2020-12-22,sh.600050,4.6200,4.6400,4.5300,4.5400,4.6400,113513761,520809391.1300,3
2020-12-23,sh.600050,4.5300,4.5500,4.4900,4.5100,4.5400,93335737,421419609.1900,3
2020-12-24,sh.600050,4.5000,4.5100,4.4400,4.4500,4.5100,76268133,340610140.2700,3
2020-12-25,sh.600050,4.4500,4.4900,4.4300,4.4900,4.4500,44819735,200330966.6200,3
2020-12-28,sh.600050,4.4800,4.5200,4.4600,4.5000,4.4900,63402326,284679556.0400,3
2020-12-29,sh.600050,4.5100,4.5700,4.4700,4.4900,4.5000,103670005,469249766.3000,3
2020-12-30,sh.600050,4.4900,4.5000,4.4500,4.4500,4.4900,81793254,365684517.0400,3
2020-12-31,sh.600050,4.4300,4.4800,4.4300,4.4600,4.4500,112974300,503055404.7000,3
2021-01-04,sh.600050,4.2800,4.3800,4.2800,4.3300,4.4600,308405168,1331107795.7900,3
2021-01-05,sh.600050,4.2800,4.5300,4.2300,4.2900,4.3300,510349104,2234459230.5900,3
2021-01-06,sh.600050,4.3400,4.4500,4.3200,4.3900,4.2900,334123600,1464793669.1900,3
2021-01-07,sh.600050,4.3000,4.3500,4.2600,4.2800,4.3900,254099326,1091171607.2200,3
2021-01-08,sh.600050,4.2300,4.3600,4.1900,4.3000,4.2800,229495452,982789495.4500,3
2021-01-11,sh.600050,4.3400,4.4600,4.3100,4.3900,4.3000,279123824,1222994096.0500,3
2021-01-12,sh.600050,4.3600,4.4500,4.3400,4.4500,4.3900,199103766,875957411.0000,3
2021-01-13,sh.600050,4.4300,4.6800,4.4300,4.6300,4.4500,408011264,1867773872.6000,3
2021-01-14,sh.600050,4.5900,4.7500,4.5700,4.6700,4.6300,316956432,1482474240.6200,3
2021-01-15,sh.600050,4.6500,4.7100,4.5700,4.6300,4.6700,208569746,964461769.0900,3
2021-01-18,sh.600050,4.6200,4.6600,4.5800,4.5900,4.6300,168615754,777474559.6000,3
2021-01-19,sh.600050,4.5900,4.6500,4.5200,4.5400,4.5900,155145043,710151174.3300,3
2021-01-20,sh.600050,4.5400,4.5600,4.4200,4.4600,4.5400,201175167,901976529.7000,3
2021-01-21,sh.600050,4.4800,4.4900,4.4100,4.4300,4.4600,163923037,726768874.9500,3
2021-01-22,sh.600050,4.4100,4.4200,4.3200,4.3400,4.4300,152491385,662822940.6400,3
2021-01-25,sh.600050,4.3300,4.3300,4.2700,4.2800,4.3400,123028669,527990088.1200,3
2021-01-26,sh.600050,4.2500,4.3700,4.2400,4.3500,4.2800,134691966,580856786.0200,3
2021-01-27,sh.600050,4.3300,4.3700,4.2700,4.3200,4.3500,93922893,406167814.4000,3
2021-01-28,sh.600050,4.2900,4.3000,4.2100,4.2400,4.3200,106776321,454394054.2400,3
2021-01-29,sh.600050,4.2400,4.2600,4.1800,4.1900,4.2400,89495101,376566783.1400,3
2021-02-01,sh.600050,4.1900,4.2200,4.1400,4.1800,4.1900,75007884,313054430.6900,3
2021-02-02,sh.600050,4.1800,4.2400,4.1600,4.1900,4.1800,67486298,283540414.4900,3
2021-02-03,sh.600050,4.1900,4.2000,4.1200,4.1300,4.1900,81076831,335753631.9400,3
2021-02-04,sh.600050,4.1100,4.1200,4.0100,4.0300,4.1300,105587388,426731983.7300,3
2021-02-05,sh.600050,4.0300,4.0600,4.0100,4.0300,4.0300,62944325,253877178.0000,3
2021-02-08,sh.600050,4.0500,4.0900,4.0200,4.0600,4.0300,66102296,267864866.3900,3
2021-02-09,sh.600050,4.0600,4.1000,4.0300,4.0900,4.0600,94261622,382556238.6500,3
2021-02-10,sh.600050,4.0700,4.1000,4.0600,4.0900,4.0900,76595400,312930586.7300,3
2021-02-18,sh.600050,4.1700,4.2600,4.1200,4.2200,4.0900,157518769,661942737.3600,3
