date,code,open,high,low,close,preclose,volume,amount,adjustflag,return,is_extreme
2020-01-02,sz.000858,132.0,133.5,129.59,132.08,133.01,30667439,4038536854.95,3,,False
2020-01-03,sz.000858,131.6,132.07,129.61,130.55,132.08,20469248,2672531470.23,3,-0.011583888552392452,False
2020-01-06,sz.000858,130.0,130.25,128.52,129.2,130.55,25936979,3353682073.13,3,-0.010340865568747803,False
2020-01-07,sz.000858,129.5,131.07,129.0,129.37,129.2,22327793,2901574233.08,3,0.0013157894736843812,False
2020-01-08,sz.000858,128.99,129.76,128.05,128.89,129.37,16180218,2083242871.05,3,-0.0037102883203217196,False
2020-01-09,sz.000858,129.0,131.2,128.25,130.77,128.89,25549057,3317934212.41,3,0.014586081154472907,False
2020-01-10,sz.000858,130.5,134.05,130.5,133.62,130.77,42969542,5712380855.97,3,0.021793989447120854,False
2020-01-13,sz.000858,134.26,140.0,134.25,139.66,133.62,49604194,6847185988.3,3,0.04520281395000736,False
2020-01-14,sz.000858,140.1,140.68,138.2,138.56,139.66,19907317,2767444878.89,3,-0.007876270943720454,False
2020-01-15,sz.000858,138.56,142.81,138.55,140.8,138.56,23478904,3309331109.81,3,0.01616628175519641,False
2020-01-16,sz.000858,140.8,142.0,139.3,140.66,140.8,14535988,2046672621.12,3,-0.0009943181818182767,False
2020-01-17,sz.000858,141.26,141.8,138.3,138.55,140.66,14847814,2068064059.85,3,-0.015000710934167438,False
2020-01-20,sz.000858,140.55,140.66,136.8,137.56,138.55,16753769,2308928098.7,3,-0.007145434861061006,False
2020-01-21,sz.000858,136.5,136.5,132.01,132.62,137.56,29307308,3903226854.52,3,-0.035911602209944715,False
2020-01-22,sz.000858,130.99,132.67,129.76,131.7,132.62,25753051,3375415201.52,3,-0.0069371135575329035,False
2020-01-23,sz.000858,131.77,131.77,125.0,126.16,131.7,41593668,5294268764.02,3,-0.04206529992406982,False
2020-02-03,sz.000858,113.54,113.54,113.54,113.54,126.16,16763900,1903373206.0,3,-0.10003170577045017,False
2020-02-04,sz.000858,109.0,120.0,109.0,114.5,113.54,71021426,8017646168.99,3,0.008455169984146416,False
2020-02-05,sz.000858,115.9,119.8,114.1,117.51,114.5,38878339,4546389350.93,3,0.026288209606986968,False
2020-02-06,sz.000858,119.0,119.94,116.6,119.15,117.51,30655105,3619248778.77,3,0.013956259041783659,False
2020-02-07,sz.000858,119.25,120.93,117.61,120.58,119.15,28011695,3346691769.07,3,0.012001678556441409,False
2020-02-10,sz.000858,119.5,122.33,118.58,121.13,120.58,22187650,2682789606.04,3,0.004561287112290646,False
2020-02-11,sz.000858,121.15,125.5,121.15,124.79,121.13,24577382,3049430907.63,3,0.030215470981590054,False
2020-02-12,sz.000858,124.5,125.25,122.77,124.49,124.79,17511362,2168783486.48,3,-0.002404038785159157,False
2020-02-13,sz.000858,124.88,126.66,123.37,124.14,124.49,17862884,2230165010.37,3,-0.0028114708008675215,False
2020-02-14,sz.000858,124.2,125.88,122.45,123.43,124.14,16971973,2094049251.54,3,-0.005719349121959039,False
2020-02-17,sz.000858,123.18,124.3,122.58,124.3,123.43,23816908,2941280509.98,3,0.007048529530908176,False
2020-02-18,sz.000858,123.8,124.3,123.01,123.39,124.3,12872775,1590249168.59,3,-0.007320997586484301,False
2020-02-19,sz.000858,123.78,127.18,122.68,126.0,123.39,31662776,3976674952.02,3,0.02115244347191836,False
2020-02-20,sz.000858,127.0,130.58,126.89,130.15,126.0,33466160,4332207305.97,3,0.03293650793650804,False
2020-02-21,sz.000858,130.0,131.2,129.02,130.0,130.15,20743751,2695003477.31,3,-0.0011525163273147232,False
2020-02-24,sz.000858,129.4,129.4,126.7,127.1,130.0,23560124,3005249413.49,3,-0.02230769230769236,False
2020-02-25,sz.000858,124.8,127.0,123.86,125.3,127.1,24063330,3014293143.31,3,-0.014162077104642012,False
2020-02-26,sz.000858,123.83,126.42,123.0,124.1,125.3,21417866,2662201890.95,3,-0.009577015163607316,False
2020-02-27,sz.000858,124.8,127.75,124.5,126.3,124.1,23573167,2986686525.44,3,0.017727639000805873,False
2020-02-28,sz.000858,124.0,124.03,119.0,120.6,126.3,36601211,4445668089.26,3,-0.04513064133016631,False
2020-03-02,sz.000858,120.1,123.6,119.6,122.65,120.6,26982238,3287615181.0,3,0.016998341625207303,False
2020-03-03,sz.000858,123.7,125.88,123.7,124.37,122.65,23092324,2878896360.57,3,0.014023644516917955,False
2020-03-04,sz.000858,124.0,125.93,124.0,125.27,124.37,19757510,2471690889.51,3,0.007236471817962498,False
2020-03-05,sz.000858,126.55,134.88,126.0,133.2,125.27,56561987,7399037627.07,3,0.06330326494771299,False
2020-03-06,sz.000858,132.0,134.88,130.0,130.07,133.2,29165822,3845033468.46,3,-0.0234984984984985,False
2020-03-09,sz.000858,128.0,128.25,126.04,126.3,130.07,24454158,3106158207.37,3,-0.028984393019143462,False
2020-03-10,sz.000858,126.3,131.63,126.2,130.72,126.3,31077221,4017374185.62,3,0.0349960411718131,False
2020-03-11,sz.000858,132.5,132.8,129.5,129.9,130.72,18763487,2452609914.83,3,-0.006272949816401363,False
2020-03-12,sz.000858,126.88,128.11,125.86,126.04,129.9,25266000,3199005135.69,3,-0.029715165511932207,False
2020-03-13,sz.000858,120.0,125.22,118.88,122.6,126.04,35088698,4280415922.71,3,-0.027292922881624992,False
2020-03-16,sz.000858,121.4,122.4,114.41,115.5,122.6,37024247,4379489484.69,3,-0.05791190864600326,False
2020-03-17,sz.000858,114.5,117.58,108.58,112.36,115.5,35297954,3975112228.21,3,-0.027186147186147203,False
2020-03-18,sz.000858,113.2,115.97,106.69,107.59,112.36,40442259,4528147000.34,3,-0.04245283018867918,False
2020-03-19,sz.000858,105.8,107.0,98.63,102.11,107.59,60169789,6133825332.91,3,-0.050934101682312494,False
2020-03-20,sz.000858,104.32,109.66,104.21,108.51,102.11,42206390,4484741875.15,3,0.06267750465184618,False
2020-03-23,sz.000858,104.0,106.5,103.04,104.51,108.51,32826540,3443583082.04,3,-0.036862961938991745,False
2020-03-24,sz.000858,107.08,109.89,106.04,109.05,104.51,35636342,3859693788.5,3,0.043440819060377,False
2020-03-25,sz.000858,113.1,114.96,111.84,114.0,109.05,30947333,3508691590.55,3,0.0453920220082531,False
2020-03-26,sz.000858,112.98,116.3,111.9,113.89,114.0,20880123,2397709906.11,3,-0.0009649122807017241,False
2020-03-27,sz.000858,115.6,117.8,115.6,115.81,113.89,23543496,2745616755.87,3,0.016858372113442766,False
2020-03-30,sz.000858,112.82,114.02,111.7,113.23,115.81,20580583,2321514404.45,3,-0.022277868923236355,False
2020-03-31,sz.000858,115.0,116.59,114.06,115.2,113.23,18849621,2179898621.24,3,0.0173982160204893,False
2020-04-01,sz.000858,116.0,116.99,114.44,115.0,115.2,17596852,2033698724.25,3,-0.0017361111111111605,False
2020-04-02,sz.000858,114.0,117.19,113.52,117.19,115.0,19153739,2218330786.42,3,0.019043478260869495,False
2020-04-03,sz.000858,117.7,119.47,116.8,117.52,117.19,17580586,2076905527.11,3,0.0028159399266147744,False
2020-04-07,sz.000858,120.6,124.58,120.6,124.14,117.52,29451150,3627761364.58,3,0.05633083730428878,False
2020-04-08,sz.000858,124.14,125.99,123.43,125.28,124.14,20113362,2515223465.74,3,0.009183180280328607,False
2020-04-09,sz.000858,126.65,127.6,123.01,124.98,125.28,15879620,1985606241.45,3,-0.002394636015325635,False
2020-04-10,sz.000858,124.98,128.8,124.2,126.52,124.98,19896089,2526071157.92,3,0.012321971515442343,False
2020-04-13,sz.000858,125.15,127.02,124.2,125.0,126.52,14606018,1831925095.04,3,-0.012013910844135278,False
2020-04-14,sz.000858,126.61,128.88,125.2,128.45,125.0,19461888,2481573352.81,3,0.027599999999999847,False
2020-04-15,sz.000858,128.47,130.28,127.21,127.91,128.45,16296718,2095661173.69,3,-0.004203970416504443,False
2020-04-16,sz.000858,127.01,127.8,125.52,126.1,127.91,18825435,2379554855.73,3,-0.014150574622781686,False
2020-04-17,sz.000858,127.17,129.7,126.74,128.82,126.1,23471089,3022344869.28,3,0.021570182394924586,False
2020-04-20,sz.000858,129.92,130.48,128.88,129.31,128.82,13218834,1710863422.65,3,0.0038037571805620285,False
2020-04-21,sz.000858,128.08,128.95,125.08,126.47,129.31,20552372,2596092234.03,3,-0.021962725233933944,False
2020-04-22,sz.000858,126.54,130.99,125.42,130.3,126.47,26598477,3436601399.74,3,0.030283861785403765,False
2020-04-23,sz.000858,131.2,134.3,130.8,131.09,130.3,21331870,2822832124.0,3,0.006062931696085849,False
2020-04-24,sz.000858,131.24,133.29,129.37,131.4,131.09,16773324,2215246722.03,3,0.002364787550537706,False
2020-04-27,sz.000858,132.51,133.62,130.38,132.7,131.4,15934244,2110526723.89,3,0.009893455098934467,False
2020-04-28,sz.000858,136.0,141.22,134.51,139.0,132.7,42077345,5811722420.06,3,0.047475508666164457,False
2020-04-29,sz.000858,139.0,140.15,134.0,135.5,139.0,29183204,3980521441.33,3,-0.025179856115107868,False
2020-04-30,sz.000858,135.5,139.2,134.02,135.77,135.5,22864055,3121490868.85,3,0.001992619926199257,False
2020-05-06,sz.000858,134.5,139.05,133.98,138.21,135.77,25104481,3442757066.21,3,0.01797156956617818,False
2020-05-07,sz.000858,138.38,142.0,137.37,141.91,138.21,27796178,3911603340.04,3,0.026770855943853533,False
2020-05-08,sz.000858,142.65,145.5,140.93,142.9,141.91,24326698,3478295310.58,3,0.006976252554435902,False
2020-05-11,sz.000858,143.22,145.1,141.0,141.85,142.9,23681991,3384838039.21,3,-0.007347795661301726,False
2020-05-12,sz.000858,141.0,143.79,140.89,142.9,141.85,15184489,2167669765.73,3,0.007402185407120232,False
2020-05-13,sz.000858,142.9,146.21,142.3,146.0,142.9,19635029,2845747547.17,3,0.021693491952414323,False
2020-05-14,sz.000858,145.9,147.0,144.4,146.3,146.0,15361261,2244204771.75,3,0.00205479452054802,False
2020-05-15,sz.000858,147.5,147.99,144.08,145.22,146.3,16064447,2338474671.03,3,-0.007382091592618045,False
2020-05-18,sz.000858,145.0,152.46,144.6,151.19,145.22,24881015,3718097608.91,3,0.04111003993940221,False
2020-05-19,sz.000858,153.33,153.49,150.37,151.42,151.19,17650556,2669709609.73,3,0.001521264633904229,False
2020-05-20,sz.000858,152.5,152.98,150.51,150.85,151.42,17041214,2580358165.72,3,-0.003764364020604871,False
2020-05-21,sz.000858,151.86,153.53,151.03,151.68,150.85,17092150,2602103042.56,3,0.005502154458071118,False
2020-05-22,sz.000858,150.76,150.78,143.65,144.25,151.68,38352639,5597327855.31,3,-0.048984704641350296,False
2020-05-25,sz.000858,144.01,147.4,141.1,147.03,144.25,24355991,3540747465.39,3,0.019272097053726123,False
2020-05-26,sz.000858,147.03,149.12,146.15,147.81,147.03,16511925,2436906020.3,3,0.0053050397877985045,False
2020-05-27,sz.000858,147.82,148.4,145.68,146.16,147.81,14596302,2143082940.19,3,-0.011162979500710435,False
2020-05-28,sz.000858,146.15,148.02,144.5,146.16,146.16,14818404,2166223144.01,3,0.0,False
2020-05-29,sz.000858,145.0,148.59,144.83,148.2,146.16,16321720,2408655795.79,3,0.013957307060755264,False
2020-06-01,sz.000858,150.06,160.18,150.06,158.59,148.2,35784358,5624344618.44,3,0.07010796221322546,False
2020-06-02,sz.000858,158.39,163.65,158.02,158.77,158.59,29158586,4669324668.49,3,0.001135002206948732,False
2020-06-03,sz.000858,160.86,161.76,156.68,158.24,158.77,25275933,4004118585.55,3,-0.003338162121307553,False
2020-06-04,sz.000858,158.03,159.98,157.0,158.85,158.24,13631755,2166142874.92,3,0.0038549039433770638,False
2020-06-05,sz.000858,159.11,160.68,157.6,160.09,158.85,15985906,2547709184.77,3,0.0078061063896759375,False
2020-06-08,sz.000858,159.5,164.95,159.3,160.61,160.09,22255110,3596734091.46,3,0.0032481729027422634,False
2020-06-09,sz.000858,160.58,163.0,159.01,162.61,160.61,16111888,2610701054.12,3,0.012452524749392957,False
2020-06-10,sz.000858,162.65,163.78,161.08,162.54,162.61,14948146,2428166146.25,3,-0.00043047783039185106,False
2020-06-11,sz.000858,161.8,162.74,157.95,160.07,162.54,19946097,3195703175.3,3,-0.015196259382305843,False
2020-06-12,sz.000858,157.0,161.88,156.1,161.5,160.07,17647613,2822869416.69,3,0.00893359155369522,False
2020-06-15,sz.000858,159.0,160.88,156.5,157.0,161.5,26621961,4206860399.46,3,-0.02786377708978327,False
2020-06-16,sz.000858,157.1,159.26,156.4,157.68,157.0,25984652,4095546267.0,3,0.004331210191082846,False
2020-06-17,sz.000858,157.26,157.5,153.9,155.88,157.68,23242329,3610097414.34,3,-0.011415525114155334,False
2020-06-18,sz.000858,156.6,158.58,155.96,158.36,155.88,19949002,3145346589.35,3,0.015909674108288474,False
2020-06-19,sz.000858,158.5,166.5,158.43,165.57,158.36,38702809,6342808631.14,3,0.04552917403384682,False
2020-06-22,sz.000858,164.0,164.0,161.0,163.0,163.37,21631228,3513415729.75,3,-0.015522135652594082,False
2020-06-23,sz.000858,163.0,168.4,162.08,167.98,163.0,26532477,4413501330.97,3,0.030552147239263805,False
2020-06-24,sz.000858,168.41,171.3,167.0,168.61,167.98,18798602,3172425486.94,3,0.003750446481724179,False
2020-06-29,sz.000858,166.61,168.5,165.8,167.5,168.61,19993555,3331811630.36,3,-0.006583239428266441,False
2020-06-30,sz.000858,168.54,171.67,168.5,171.12,167.5,18989762,3238678111.02,3,0.021611940298507548,False
2020-07-01,sz.000858,171.12,185.1,171.12,181.98,171.12,27181836,4886748745.68,3,0.06346423562412329,False
2020-07-02,sz.000858,180.0,192.34,179.88,189.49,181.98,34887021,6549218075.85,3,0.041268271238597665,False
2020-07-03,sz.000858,189.99,190.5,182.5,188.72,189.49,30815941,5745184556.17,3,-0.00406353897303291,False
2020-07-06,sz.000858,188.71,196.0,185.56,192.82,188.72,32843107,6291466679.81,3,0.021725307333615884,False
2020-07-07,sz.000858,192.78,206.38,190.32,201.89,192.82,38411125,7693352358.73,3,0.04703868893268326,False
2020-07-08,sz.000858,201.5,205.8,199.0,203.36,201.89,29232255,5907018139.99,3,0.007281192728713748,False
2020-07-09,sz.000858,203.39,205.36,201.5,203.72,203.36,29524349,5988999450.12,3,0.001770259638080196,False
2020-07-10,sz.000858,203.0,211.8,200.8,207.0,203.72,33547581,6923294758.01,3,0.016100530139407043,False
2020-07-13,sz.000858,207.0,225.0,207.0,218.2,207.0,48880722,10648696886.73,3,0.0541062801932366,False
2020-07-14,sz.000858,218.3,225.33,212.03,220.9,218.2,43873308,9589876574.79,3,0.012373968835930338,False
2020-07-15,sz.000858,219.0,226.0,217.6,223.95,220.9,37169954,8289624150.2,3,0.01380715255771836,False
2020-07-16,sz.000858,221.0,221.05,201.56,201.56,223.95,70573669,14817949981.64,3,-0.09997767358785437,False
2020-07-17,sz.000858,195.0,209.7,195.0,205.39,201.56,52976677,10785868982.32,3,0.019001786068664428,False
2020-07-20,sz.000858,205.5,208.5,191.01,201.68,205.39,44290656,8808311369.08,3,-0.01806319684502644,False
2020-07-21,sz.000858,201.0,208.9,198.8,205.58,201.68,31785876,6514435742.86,3,0.019337564458548284,False
2020-07-22,sz.000858,204.25,212.87,202.75,208.9,205.58,28066323,5873887494.71,3,0.01614943087849019,False
2020-07-23,sz.000858,207.3,211.9,205.6,210.07,208.9,26541311,5547862012.53,3,0.0056007659167065516,False
2020-07-24,sz.000858,208.0,208.95,198.0,201.39,210.07,40538626,8233915251.91,3,-0.04131956014661786,False
2020-07-27,sz.000858,203.39,206.8,201.41,204.1,201.39,24634688,5038945709.51,3,0.013456477481503581,False
2020-07-28,sz.000858,205.89,216.94,204.67,214.0,204.1,38449712,8143034019.78,3,0.04850563449289558,False
2020-07-29,sz.000858,214.35,215.48,209.01,214.98,214.0,30136414,6417584055.91,3,0.0045794392523363925,False
2020-07-30,sz.000858,214.0,218.05,213.0,216.32,214.98,25322564,5483434280.25,3,0.006233137966322522,False
2020-07-31,sz.000858,216.51,221.01,214.28,217.5,216.32,26231782,5707639443.34,3,0.005454881656804744,False
2020-08-03,sz.000858,218.18,219.93,215.2,217.72,217.5,20145355,4369803363.66,3,0.0010114942528736126,False
2020-08-04,sz.000858,217.5,219.8,214.0,215.8,217.72,20676941,4483369686.71,3,-0.008818666176740764,False
2020-08-05,sz.000858,215.6,217.76,213.0,217.48,215.8,18671238,4024536334.49,3,0.007784986098239077,False
2020-08-06,sz.000858,217.48,218.54,209.66,211.02,217.48,32304359,6855967077.04,3,-0.02970388081662667,False
2020-08-07,sz.000858,210.0,213.0,203.18,207.26,211.02,28723584,5960012764.43,3,-0.01781821628281688,False
2020-08-10,sz.000858,207.26,208.88,202.94,205.94,207.26,19152100,3941811351.93,3,-0.006368812120042477,False
2020-08-11,sz.000858,207.0,213.35,207.0,209.0,205.94,25009077,5285963734.06,3,0.014858696707779062,False
2020-08-12,sz.000858,207.92,209.88,203.04,206.47,209.0,18024993,3701984354.95,3,-0.01210526315789473,False
